ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[523],Rezkiy Assault,Increase own main gun's critical rate by 5% (20%).,Fu Shun,,,
Red[524],Ricarica!,Increases own damage dealt with Torpedoes by 30% (50%) for the first 3 Torpedo launches.,Carabiniere,,,
Red[525],Riddle Me This,Increases this ship's EVA by 5% (15%). When this ship fires its Torpedoes: 45% (75%) chance to fire a special barrage (DMG is based on skill's level); If this barrage fails to activate: decreases the loading time of this ship's next wave of Torpedoes by 3s.,Anchorage,,,
Red[526],Riddle Me This+,Increases this ship's EVA by 5% (15%). When this ship fires her Torpedoes: 45% (75%) chance to fire an improved special barrage (DMG is based on the skill's level); If this barrage fails to activate: decreases the loading time of this ship's next wave of Torpedoes by 3s.,Anchorage,,,Needs Fate Sim 5
Red[527],Ride the Wind,"This ship starts the battle with 1 Airstrike ready. Every battle, when this ship launches her 2nd Airstrike and onwards: launches an additional Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level).",Chise Asukagawa,,,
Red[528],Rock-Paper-Cannon Salvo,Increases this ship's FP by 5% (15%) and its damage against Light Armor enemies by 4.5% (12%). 5s after this ship fires its Main Guns: fires a randomly chosen Lv.1 (Lv.10) barrage using special ammo.,Honoka,,,
Red[529],Root of Calamity Storm,"While this ship is afloat, when your Main Fleet has been attacked 5 times: this ship gains 1 Root of Calamity's Wrath (does not stack); when this ship launches an airstrike: expends the stack and fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Murasaki,,,
Red[530],Root of Calamity Storm+,"Decreases the loading time of this ship's first airstrike by 45%. While this ship is afloat, when your Main Fleet has been attacked 5 times: this ship gains 1 Root of Calamity's Wrath (does not stack); when this ship launches an airstrike: expends the stack and performs a Lv.1 (Lv.10) Secret Ninja Art: Someone, Save Me (DMG is based on the skill's level). Enemies hit by this Secret Ninja Art are Poisoned for 20s, inflicting 105 DMG to them every second. (Replaces Root of Calamity Storm)",Murasaki,,Needs Augment,
Red[531],Rosa Bombardamento,"When firing main gun: 35% (65%) chance to fire a special barrage (damage is based on skill level). If equipped with the Triple 381mm Main Gun (M1934): improves the barrage and increases its proc chance by 10%.
Barrage preview (gif), Enhanced barrage preview (gif)",Littorio,,,
Red[532],Rosa Bombardamento+,When this ship fires her Main Guns: 45% (75%) chance to fire a special barrage (DMG is based on the skill's level). (Replaces Rosa Bombardamento),Littorio,,Needs Augment,
Red[533],Rose's Thorns,"For the first 60s of the battle, increases this ship's FP and TRP by 5% (15%). When this ship takes DMG: 4% (10%) chance to fire a Lv.1 (Lv.10) special barrage that always deals critical damage (DMG is based on the skill's level; 10s cooldown between activations).",Marie Rose,,,
Red[534],Rose's Thorns+,"For the first 60s of the battleIngame incorrectly states 60s after the battle starts

, increases this ship's FP and TRP by 5% (15%). When this ship takes DMG: 4% (10%) chance to fire a Lv.1 (Lv.10) special barrage that always deals critical damage (DMG is based on the skill's level; 10s cooldown between activations). Enemies hit by this barrage take 15% more cannon and torpedo DMG from this ship for 5s (cannot be stacked). (Replaces Rose's Thorns)",Marie Rose,,Needs Augment,
Red[535],Royal Alliance,"Increase this ship's FP, RLD, EVA, and AA by 2% (10%) for each Eagle Union ship in your fleet, up to a maximum of three stacks. If there are three or more Eagle Union ships in your fleet:Decrease the loading time of this ship's first main gun salvo by 85%.
Increase the FP and AA of each Eagle Union ship in your vanguard by 4.5% (12%).in-game description incorrectly states 5% (15%)


Increase the AVI and AA of each Eagle Union ship in your main fleet by 4.5% (12%).in-game description incorrectly states 5% (15%)",Prince of Wales,,,
Red[536],Royal Alliance+,"Increase this ship's FP, RLD, EVA, and AA by 4.5% (12%) for each Eagle Union or Royal Navy ship in your fleet, up to a maximum of three stacks. If there are 3 or more Eagle Union or Royal Navy ships in your fleet:Decreases the loading time of this ship's first Main Gun volley by 85%.
Increases your Eagle Union and Royal Navy Vanguard ships' FP and AA by 4.5% (12%).
Increases your Eagle Union and Royal Navy Main Fleet ships' AVI and AA by 4.5% (12%).
(Replaces Royal Alliance)",Prince of Wales,,Needs Augment,
Red[537],Royal Arts: Knight's Arsenal,"When equipping a CL Gun in this ship's Secondary Weapon slot: increases that slot's efficiency by 25% (45%), sets the gun's Range and Detection Range to 80, and fires a special barrage every 24s; if instead equipping a Dive Bomber: shortens the loading time of this ship's first Airstrike by 20% (50%).",Eagle,,,
Red[538],Royal Arts: Swordbearing Eagle,When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) Swordfish torpedo bomber airstrike.,Eagle,,,
Red[539],Royal Navy's Glory,When this ship fires her Main Guns: 40% (70%) chance to fire an improved forward-facing special barrage with a 70% Light Armor modifier (DMG is based on the skill's level) and increase your Main Fleet's RLD by 20% (40%) for 8s. Barrage preview (gif),Hood,,,
Red[540],Royal Navy's Glory+,When this ship fires her Main Guns: 70% (100%) chance to fire an improved forward-facing special barrage with a 140% Light Armor modifier (DMG is based on the skill's level) and increase your Main Fleet's RLD by 20% (40%) for 8s.,Hood,,Needs Augment,
Red[541],Ruler of Light and Darkness,"Increases this ship's FP, AA, and EVA by 5% (15%). When this ship fires her Main Guns: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Enemies hit by this barrage are more likely to be targeted by the auto-aimed fire of your Royal Navy and/or META BBs and BCs.",Queen Elizabeth META,,,
Red[542],Sacrament: Holy Bombardment,"If this ship's third slot is equipped with a gun, increase its slot efficiency by 25% (45%), increase that weapon's range to 80, and fire a special barrage every 24s. If the third slot is equipped with a dive bomber, decrease the load time of this ship's first airstrike by 20% (50%).",Béarn,,,
Red[543],Sacrament: Sacred Second Wing,"Five seconds after an airstrike is ready to launch, trigger a special torpedo and plane barrage. Barrage damage is based on skill level. This may trigger up to three times per battle.",Béarn,,,
Red[544],Sacraments of Illusion,"Increases this ship's DMG dealt by 5% (15%). When this ship launches an Airstrike: if this ship is above your Flagship on the battle screen, launches a Lv.1 (Lv.10) special airstrike with fighter planes; if this ship is below your Flagship, launches a Lv.1 (Lv.10) special airstrike with torpedo bombers (special airstrike DMG is based on the skill's level).",Joffre,,,
Red[545],Sakura Petal Dance,"Every 15s after the start of the battle, and every time this ship lands 6 hits with its Torpedoes: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Kasumi (Venus Vacation),,,
Red[546],Sardegnian Coercion,"When firing Main Gun: 20% (50%) chance to fire a special barrage (damage is based on skill level).
Barrage preview (gif)",Giulio Cesare,,,
Red[547],Scalawaggish Little Snowball,"4% (10%) chance to activate upon being attacked: fires a special Lv.1 (Lv.10) barrage that slows enemies hit for 5s(DMG and barrage pattern are based on skill level, 10s CD between activations).",Stremitelny,,,
Red[548],Scaling Spiral,When this ship fires her Main Guns: 50% (80%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If this ship has Eagle Union gear or weaponry equipped: increases this barrage's activation chance by 20%.,Constellation,,,
Red[549],Scarlet Waltz,"When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) airstrike (DMG is based on the skill's level). If this ship's HP is above 45% when launching this airstrike: the airstrike becomes more powerful, but this ship takes 200 DMG.",Taihou µ,,,
Red[550],Scholar's Ocean Investigation,When this ship launches an airstrike: launches an additional Lv.1 (Lv.10) airstrike (DMG is based on the skill's level). Enemies hit by this special airstrike suffer a minus 3% AA debuff and take 1% (10%) increased DMG from this ship for 6s.,Luna,,,
Red[551],Scorched Blade,"10s after the battle begins and every 20s after that: executes a Lv.1 (Lv.10) slashing attack which inflicts a DMG debuff to enemies hit, increasing the DMG they take from Hiryuu (META) by 5% (15%) for 15s. (Slash attack DMG is based on the skill's level.)",Hiryuu META,,,
Red[552],Scrollbearer of Turbulent Seas,"When the battle starts: increases this ship's EVA by 10% (25%); if there are other Dragon Empery ships in your fleet: also increases this ship's DMG dealt by 4.5% (12%).
Every 3rd time this ship fires her main guns: fires a Lv.1 (Lv.10) special barrage (damage is bases on the skill's level) and increases your Dragon Empery's ships' FP and TRP by 4.5% (12%) for 8s.",Hai Tien,,,
Red[553],Scylla's Embrace,"When the battle starts, if there are any other ships in your Vanguard: increases this ship's TRP and EVA by 10% (20%).When this ship fires her torpedoes: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); enemies hit by this barrage take 6% increased aircraft DMG for 6s.When 6 enemy aircraft have been shot down within your Vanguard's Anti-Air Gun range: while this ship is afloat, your CVs and CVLs take 5% (15%) less DMG (does not stack with the skill ""Carrier Escort"").",Scylla,,,
Red[554],Secret Cheat Code Powers!,Increases this ship's FP and TRP by 1% (10%). When this ship's All Out Assault skill activates: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Natori,,,
Red[555],Seething Chains,When this ship fires her Main Guns: 50% (100%) chance to fire a Lv.1 (Lv.10) special barrage that inflicts a unique Burn ailment (DMG is based on the skill's level; Burn ailment lasts 6s and inflicts 76 DMG per second).,Gneisenau META,,,
Red[556],Semi-Armor Piercing High-Explosive,"If equipped with an HE or SAP Main Gun: increases own damage dealt with Main Gun by 4.5% (12%) but loses the ability to ignite enemies. If equipped with an AP Main Gun, and when said Main Gun shot hits an enemy: 3.5% (8%) chance to increase own damage dealt to said enemy by 5% (15%) for 10s.",Zara,,,
Red[557],Shadow Skirmisher,"When this ship launches an Airstrike: 20% (50%) chance to increase this ship's DMG dealt by 50% for 8s. If this effect does not activate, instead fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Ark Royal META,,,
Red[558],Shadow-Wing Torch,"Every 20s, fire a special barrage (barrage damage scales with skill level). Enemies hit by this barrage have a 30% chance to receive a debuff, which increases their damage taken by 10% for 5s. If this ship has any piece of Eagle Union gear equipped, fire this barrage every 15s instead.",Helena META,,,
Red[559],Shadowflame Torch,Every 20s: launches a Lv.1 (Lv.10) special barrage that decreases the Speed of all enemies hit by 20% for 5s (DMG is based on the skill's level).,Ark Royal META,,,
Red[560],Sharpshooter of Londinium,When this ship fires its Main Gun: 15% (30%) chance to inflict double DMG with them. When this ship sinks an enemy: increases its own Accuracy by 0.5% (1.5%) (can be stacked up to 8 times.),London,Needs Retrofit,,
Red[561],Shells of Judgment,"Gain 3.5% (8%) more FP/TRP; after 15 (5) main gun attacks, attack the closest enemy with a special barrage.",La Galissonnière,,,
Red[562],Shells or Sorcery?,"Increase this ship's SPD by 3, EVA by 5.0%(15.0%), and Evasion Rate by 8.0%.
When this ship fires her Main Guns 6 times, activates one of the following randomly chosen effects:Fires a Lv.1 (Lv.10) special barrage (DMG is based on tthe skill's level).
Uses this ship's Main Guns to fire 2 times.",Guichen,,,
Red[563],Shining Blast,"When this ship's itemEquipped ""Atelier Ryza"" Faction Gear

 attack hits an enemy, if your fleet has 6 or more AP: consumes 6 AP and activates ""Shining Blast"" Lv.1 (Lv.10) (DMG is based on the skill's level; 3s cooldown between activations).",Reisalin Stout,,,
Red[564],Shooting Gun-Star,Decreases the Burn duration inflicted on this ship by 3s and increases DMG dealt to Light Armor enemies by 5% (15%). Every 20s after the battle starts: 70% chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and increase your fleet's AA by 10% (20%) for 8s.,Allen M. Sumner,,,
Red[565],Shut-in Maid,"Decreases own Oxygen stat by 150 (60). For 20s after entering battle, increases own damage dealt by 15% (30%). When retreating: increases Speed by 100% during the retreat.",Minato Aqua,,,
Red[566],"Sic 'em, Eisen!","If there is at least 1 other Iron Blood ship in the same fleet: increases this ship's RLD and EVA by 5% (15%). When this ship fires its Main Guns, 20% (50%) chance to increase this ship's Main Gun DMG by 25% for 5sIn-game description incorrectly states ""3s""

 (7s cooldown between activations).",Prinz Heinrich,,,
Red[567],Silent Hunter,"Increase damage dealt to CVs by 5% (20%). When own torpedo hits an enemy ship: 5% (15%) chance to cause Flooding for 24s, inflicting damage every 3s (Damage depends on torpedo type/attribute). If effect is applied on an enemy ship that already has Flooding, refreshes Flooding duration.",U-81,,,
